edge_id,source_id,sink_id,source_name,sink_name,source_lat,source_lon,sink_lat,sink_lon,Record Count,delay,delay / travel time
9022003191715/9022003191714,9022003191715,9022003191714,Spånga station (Stockholm),Barkarby station (Järfälla),59.383388,17.898632,59.403573,17.868777,915,60,0.3333333333333333
9022003191711/9022003191710,9022003191711,9022003191710,Kungsängen station (Upplands-Bro),Bro station (Upplands-Bro),59.477747,17.751855,59.511826,17.634571,915,0,0
9022003782099/9022003782406,9022003782099,9022003782406,Norrskedika bygdegård (Östhammar),Norrskedika IP (Östhammar),60.286294,18.288276,60.280015,18.297962,913,-17,-0.20481927710843373
9022003782430/9022003782099,9022003782430,9022003782099,Norrskedika norra (Östhammar),Norrskedika bygdegård (Östhammar),60.287938,18.286284,60.286294,18.288276,913,1,0.05
9022003780481/9022003780482,9022003780481,9022003780482,Trångdal (Uppsala),Strandet (Länna) (Uppsala),59.877722,18.025313,59.877978,18.008432,910,15,0.30612244897959184
9022003780199/9022003780473,9022003780199,9022003780473,Gullhagen (Almunge) (Uppsala),Sjöhagen (Almunge) (Uppsala),59.87019,18.066884,59.873876,18.054061,910,10,0.1694915254237288
9022003780471/9022003780462,9022003780471,9022003780462,Bruksgatan (Länna) (Uppsala),Länna Löt (Uppsala),59.872771,17.958404,59.86669,17.94312,910,17,0.2125
9022003780441/9022003780444,9022003780441,9022003780444,Källtorp (Funbo) (Uppsala),Funbo kyrka (Uppsala),59.854477,17.880312,59.855112,17.858737,910,6,0.09230769230769231
9022003780476/9022003780194,9022003780476,9022003780194,Almunge station (Uppsala),Järnvägsövergången (Almunge) (Uppsala),59.87542,18.046199,59.877148,18.035384,910,18,0.4
9022003780482/9022003780490,9022003780482,9022003780490,Strandet (Länna) (Uppsala),Länna gård (Uppsala),59.877978,18.008432,59.885063,17.977565,910,7,0.07
9022003780195/9022003780449,9022003780195,9022003780449,Ektomt (Uppsala),Selknä (Uppsala),59.859959,17.910019,59.855757,17.904381,910,4,0.13333333333333333
9022003780449/9022003780442,9022003780449,9022003780442,Selknä (Uppsala),Breidagård (Uppsala),59.855757,17.904381,59.854514,17.89163,910,1,0.024390243902439025
9022003780128/9022003780199,9022003780128,9022003780199,Almunge skola (Uppsala),Gullhagen (Almunge) (Uppsala),59.867099,18.071192,59.87019,18.066884,910,87,1.9772727272727273
9022003780194/9022003780481,9022003780194,9022003780481,Järnvägsövergången (Almunge) (Uppsala),Trångdal (Uppsala),59.877148,18.035384,59.877722,18.025313,910,-4,-0.1
9022003780490/9022003780472,9022003780490,9022003780472,Länna gård (Uppsala),Lännamacken (Uppsala),59.885063,17.977565,59.876803,17.964434,910,-39,-0.35454545454545455
9022003780456/9022003780455,9022003780456,9022003780455,Myskdalen (Uppsala),Fjällnora vägskäl (Uppsala),59.860939,17.925041,59.86069,17.918188,910,-3,-0.10344827586206896
9022003780442/9022003780441,9022003780442,9022003780441,Breidagård (Uppsala),Källtorp (Funbo) (Uppsala),59.854514,17.89163,59.854477,17.880312,910,1,0.029411764705882353
9022003780472/9022003780471,9022003780472,9022003780471,Lännamacken (Uppsala),Bruksgatan (Länna) (Uppsala),59.876803,17.964434,59.872771,17.958404,910,51,1.3513513513513513
9022003780473/9022003780476,9022003780473,9022003780476,Sjöhagen (Almunge) (Uppsala),Almunge station (Uppsala),59.873876,18.054061,59.87542,18.046199,910,23,0.696969696969697
9022003780462/9022003780456,9022003780462,9022003780456,Länna Löt (Uppsala),Myskdalen (Uppsala),59.86669,17.94312,59.860939,17.925041,910,-5,-0.06172839506172839
9022003705041/9022003705017,9022003705041,9022003705017,Minigolfbanan (Bålsta) (Håbo),Vårdcentralen (Bålsta) (Håbo),59.563014,17.512084,59.568135,17.527597,908,-100,-0.5074626865671642
9022003780444/9022003780443,9022003780444,9022003780443,Funbo kyrka (Uppsala),Gunsta (Uppsala),59.855112,17.858737,59.855467,17.831164,908,-60,-0.3716216216216216
9022003780425/9022003780432,9022003780425,9022003780432,Vänge Ekeby (Uppsala),Arkitektvägen (Vänge) (Uppsala),59.85123,17.453134,59.853987,17.442277,905,-19,-0.2923076923076923
9022003780432/9022003780021,9022003780432,9022003780021,Arkitektvägen (Vänge) (Uppsala),Vänge kyrka (Uppsala),59.853987,17.442277,59.857211,17.432798,905,-25,-0.211864406779661
9022003779087/9022003779092,9022003779087,9022003779092,Kvarnbolund (Uppsala),Österberga vägskäl (Uppsala),59.845552,17.553071,59.847963,17.541135,905,0,0
9022003780128/9022003780012,9022003780128,9022003780012,Almunge skola (Uppsala),Almungeberg (Uppsala),59.867099,18.071192,59.861745,18.080201,901,8,0.06837606837606838
9022003780511/9022003780200,9022003780511,9022003780200,Bergsgården (Uppsala),Knutbygården (Knutby) (Uppsala),59.897658,18.244142,59.902792,18.254941,901,-9,-0.14705882352941177
9022003719078/9022003719077,9022003719078,9022003719077,Överboda (Älvkarleby),Tegelbruket (Älvkarleby),60.601294,17.45518,60.594223,17.462267,901,-8,-0.14285714285714285
9022003780497/9022003780506,9022003780497,9022003780506,Sigelstorp (Uppsala),Hemåla vägskäl (Uppsala),59.888339,18.199002,59.892238,18.226893,901,-11,-0.10891089108910891
9022003780458/9022003780461,9022003780458,9022003780461,Lilla Söderby (Uppsala),Gränby skola (Almunge) (Uppsala),59.860604,18.10967,59.864187,18.122987,901,-1,-0.0196078431372549
9022003780506/9022003780511,9022003780506,9022003780511,Hemåla vägskäl (Uppsala),Bergsgården (Uppsala),59.892238,18.226893,59.897658,18.244142,901,-1,-0.02040816326530612
9022003780012/9022003780453,9022003780012,9022003780453,Almungeberg (Uppsala),Rånäs vägskäl (Almunge) (Uppsala),59.861745,18.080201,59.857008,18.102209,901,-4,-0.05333333333333334
9022003780470/9022003780488,9022003780470,9022003780488,Sågen (Almunge) (Uppsala),Glugga (Uppsala),59.86905,18.149059,59.879931,18.172298,901,-10,-0.10101010101010101
9022003780467/9022003780470,9022003780467,9022003780470,Blomsteräng (Uppsala),Sågen (Almunge) (Uppsala),59.86649,18.139004,59.86905,18.149059,901,3,0.06666666666666667
9022003780461/9022003780467,9022003780461,9022003780467,Gränby skola (Almunge) (Uppsala),Blomsteräng (Uppsala),59.864187,18.122987,59.86649,18.139004,901,0,0
9022003780200/9022003780525,9022003780200,9022003780525,Knutbygården (Knutby) (Uppsala),Vårdcentralen (Knutby) (Uppsala),59.902792,18.254941,59.907086,18.261121,901,-2,-0.03389830508474576
9022003719088/9022003719078,9022003719088,9022003719078,Älvboda (Skutskär) (Älvkarleby),Överboda (Älvkarleby),60.615041,17.427754,60.601294,17.45518,901,-32,-0.18848167539267016
9022003780488/9022003780497,9022003780488,9022003780497,Glugga (Uppsala),Sigelstorp (Uppsala),59.879931,18.172298,59.888339,18.199002,901,-11,-0.12195121951219512
9022003780114/9022003780416,9022003780114,9022003780416,Rasborondellen,Rasbo kyrka (Uppsala),59.951722,17.869059,59.951405,17.8767,899,-71,-0.6842105263157895
9022003782396/9022003782385,9022003782396,9022003782385,Brudgrind (Östhammar),Motorp (Östhammar),60.276952,18.302792,60.272372,18.313814,896,-4,-0.09523809523809523
9022003782406/9022003782396,9022003782406,9022003782396,Norrskedika IP (Östhammar),Brudgrind (Östhammar),60.280015,18.297962,60.276952,18.302792,896,0,0
9022003782385/9022003782372,9022003782385,9022003782372,Motorp (Östhammar),Ed vägskäl (Östhammar),60.272372,18.313814,60.263618,18.336441,896,2,0.023809523809523808
9022003780025/9022003780141,9022003780025,9022003780141,Vattholma station (Uppsala),Storvreta station (Uppsala),60.025004,17.73111,59.957222,17.706123,895,0,0
9022003780592/9022003780416,9022003780592,9022003780416,Skeke (Uppsala),Rasbo kyrka (Uppsala),59.952779,17.861767,59.951405,17.8767,895,26,0.40298507462686567
9022003780839/9022003780025,9022003780839,9022003780025,Skyttorp station (Uppsala),Vattholma station (Uppsala),60.080313,17.738215,60.025004,17.73111,895,0,0
9022003780137/9022003780136,9022003780137,9022003780136,Rasbokils vägskäl (Vallby) (Uppsala),Storsten (Gåvsta) (Uppsala),59.953067,17.837403,59.953937,17.85022,895,-6,-0.13333333333333333
9022003760054/9022003760009,9022003760054,9022003760009,Tobo station (Tierp),Örbyhus station (Tierp),60.25745,17.639361,60.228237,17.705129,895,0,0
9022003760005/9022003760054,9022003760005,9022003760054,Tierp station (Tierp),Tobo station (Tierp),60.34582,17.512932,60.25745,17.639361,895,0,0
9022003760009/9022003780839,9022003760009,9022003780839,Örbyhus station (Tierp),Skyttorp station (Uppsala),60.228237,17.705129,60.080313,17.738215,895,0,0
9022003780136/9022003780592,9022003780136,9022003780592,Storsten (Gåvsta) (Uppsala),Skeke (Uppsala),59.953937,17.85022,59.952779,17.861767,895,-4,-0.09090909090909091
9022003780141/9022003700600,9022003780141,9022003700600,Storvreta station (Uppsala),Uppsala Centralstationen (Uppsala),59.957222,17.706123,59.858683,17.64372,895,0,0
9022003780453/9022003780458,9022003780453,9022003780458,Rånäs vägskäl (Almunge) (Uppsala),Lilla Söderby (Uppsala),59.857008,18.102209,59.860604,18.10967,895,-4,-0.10526315789473684
9022003780416/9022003780114,9022003780416,9022003780114,Rasbo kyrka (Uppsala),Rasborondellen,59.951405,17.8767,59.951722,17.869059,888,33,0.7857142857142857
9022003780386/9022003780381,9022003780386,9022003780381,Linnés Hammarby vägskäl (Uppsala),Ängsvaktartorp (Knivsta),59.803558,17.769224,59.799275,17.777632,887,-1,-0.02564102564102564
9022003780381/9022003780373,9022003780381,9022003780373,Ängsvaktartorp (Knivsta),Lagga vägskäl (Knivsta),59.799275,17.777632,59.795233,17.787335,887,9,0.1836734693877551
9022003780839/9022003760009,9022003780839,9022003760009,Skyttorp station (Uppsala),Örbyhus station (Tierp),60.080313,17.738215,60.228237,17.705129,885,0,0
9022003780457/9022003780460,9022003780457,9022003780460,Persbo (Uppsala),Ålandsdal (Uppsala),59.871335,17.305449,59.874611,17.292882,885,-2,-0.05
9022003780454/9022003780457,9022003780454,9022003780457,Klockartorp (Uppsala),Persbo (Uppsala),59.869581,17.314457,59.871335,17.305449,885,-1,-0.045454545454545456
9022003700600/9022003780141,9022003700600,9022003780141,Uppsala Centralstationen (Uppsala),Storvreta station (Uppsala),59.858683,17.64372,59.957222,17.706123,885,-89,-0.18541666666666667
9022003780141/9022003780025,9022003780141,9022003780025,Storvreta station (Uppsala),Vattholma station (Uppsala),59.957222,17.706123,60.025004,17.73111,885,0,0
9022003780438/9022003780434,9022003780438,9022003780434,Bärby (Vänge) (Uppsala),Åltomtabro (Vänge) (Uppsala),59.859573,17.402623,59.858545,17.37689,885,-10,-0.12987012987012986
9022003760009/9022003760054,9022003760009,9022003760054,Örbyhus station (Tierp),Tobo station (Tierp),60.228237,17.705129,60.25745,17.639361,885,0,0
9022003760054/9022003760005,9022003760054,9022003760005,Tobo station (Tierp),Tierp station (Tierp),60.25745,17.639361,60.34582,17.512932,885,0,0
9022003780446/9022003780450,9022003780446,9022003780450,Lilla Ålbo (Uppsala),Stora Ålbo (Uppsala),59.862742,17.35606,59.864399,17.342553,885,0,0
9022003780025/9022003780839,9022003780025,9022003780839,Vattholma station (Uppsala),Skyttorp station (Uppsala),60.025004,17.73111,60.080313,17.738215,885,0,0
9022003780436/9022003780438,9022003780436,9022003780438,Långtibble (Vänge) (Uppsala),Bärby (Vänge) (Uppsala),59.858684,17.417413,59.859573,17.402623,882,-5,-0.13157894736842105
9022003782356/9022003782372,9022003782356,9022003782372,Gammelbyn (Östhammar),Ed vägskäl (Östhammar),60.25371,18.346481,60.263618,18.336441,881,16,0.4
9022003780526/9022003780525,9022003780526,9022003780525,Knutby affär (Uppsala),Vårdcentralen (Knutby) (Uppsala),59.908918,18.264028,59.907086,18.261121,876,0,0
9022003780027/9022003780526,9022003780027,9022003780526,Knutby skola (Uppsala),Knutby affär (Uppsala),59.911641,18.267734,59.908918,18.264028,876,47,0.8518518518518519
9022003780561/9022003780569,9022003780561,9022003780569,Örby (Uppsala),Yresta (Uppsala),59.938351,17.816301,59.943514,17.822716,871,-5,-0.1388888888888889
9022003780107/9022003780416,9022003780107,9022003780416,Gåvsta skola (Uppsala),Rasbo kyrka (Uppsala),59.946246,17.878186,59.951405,17.8767,870,55,0.8333333333333334
9022003780465/9022003780460,9022003780465,9022003780460,Ålands kyrka (Uppsala),Ålandsdal (Uppsala),59.877056,17.287009,59.874611,17.292882,868,12,0.6
9022003780466/9022003780465,9022003780466,9022003780465,Kölva vägskäl (Uppsala),Ålands kyrka (Uppsala),59.878802,17.271353,59.877056,17.287009,868,2,0.046511627906976744
9022003780474/9022003780469,9022003780474,9022003780469,Järlåsa station (Uppsala),Modare (Järlåsa) (Uppsala),59.885932,17.199146,59.880395,17.249028,868,5,0.028901734104046242
9022003780017/9022003780792,9022003780017,9022003780792,Nävervägen (Björklinge) (Uppsala),Norra Långåsvägen (Björklinge) (Uppsala),60.036323,17.550916,60.039642,17.550445,865,2,0.08333333333333333
9022003780024/9022003780768,9022003780024,9022003780768,Björklinge centrum (Uppsala),Sätunavägen (Björklinge) (Uppsala),60.029041,17.553025,60.031316,17.552051,865,16,0.5
9022003780768/9022003780017,9022003780768,9022003780017,Sätunavägen (Björklinge) (Uppsala),Nävervägen (Björklinge) (Uppsala),60.031316,17.552051,60.036323,17.550916,865,6,0.2
9022003780543/9022003780234,9022003780543,9022003780234,Päronvägen (Knivsta),Vickeby vägskäl (Knivsta),59.720226,17.775325,59.71503,17.757139,862,3,0.034482758620689655
9022003780702/9022003780711,9022003780702,9022003780711,Stenby (Vattholma) (Uppsala),Vattholma Kolbotten,60.006408,17.730639,60.010281,17.731671,861,-9,-0.2037037037037037
9022003780723/9022003780727,9022003780723,9022003780727,Vattholma Granbommen,Vattholma skola,60.016948,17.73378,60.018708,17.735569,861,-56,-0.5621621621621622
9022003780506/9022003780497,9022003780506,9022003780497,Hemåla vägskäl (Uppsala),Sigelstorp (Uppsala),59.892238,18.226893,59.888339,18.199002,860,-13,-0.12962962962962962
9022003780511/9022003780506,9022003780511,9022003780506,Bergsgården (Uppsala),Hemåla vägskäl (Uppsala),59.897658,18.244142,59.892238,18.226893,860,-7,-0.1044776119402985
9022003700553/9022003700289,9022003700553,9022003700289,Nåntuna vägskäl (Uppsala),Sunnerstabacken (Uppsala),59.786413,17.665125,59.790371,17.658291,860,-14,-0.2028985507246377
9022003700241/9022003700230,9022003700241,9022003700230,Vintergatsvägen (Storvreta) (Uppsala),Stubbåkersvägen (Storvreta) (Uppsala),59.953889,17.690662,59.956082,17.687958,858,35,0.7
9022003780569/9022003780582,9022003780569,9022003780582,Yresta (Uppsala),Vallby (Rasbo) (Uppsala),59.943514,17.822716,59.949327,17.828958,856,-3,-0.061224489795918366
9022003780434/9022003780446,9022003780434,9022003780446,Åltomtabro (Vänge) (Uppsala),Lilla Ålbo (Uppsala),59.858545,17.37689,59.862742,17.35606,855,3,0.04918032786885246
9022003782018/9022003782149,9022003782018,9022003782149,Alunda bussterminal (Östhammar),Olandsskolan (Alunda) (Östhammar),60.062639,18.080094,60.067552,18.083648,853,31,0.5454545454545454
9022003780450/9022003780454,9022003780450,9022003780454,Stora Ålbo (Uppsala),Klockartorp (Uppsala),59.864399,17.342553,59.869581,17.314457,852,-7,-0.08333333333333333
9022003780465/9022003780466,9022003780465,9022003780466,Ålands kyrka (Uppsala),Kölva vägskäl (Uppsala),59.877056,17.287009,59.878802,17.271353,852,4,0.0625
9022003780469/9022003780474,9022003780469,9022003780474,Modare (Järlåsa) (Uppsala),Järlåsa station (Uppsala),59.880395,17.249028,59.885932,17.199146,852,-112,-0.38333333333333336
9022003780469/9022003780466,9022003780469,9022003780466,Modare (Järlåsa) (Uppsala),Kölva vägskäl (Uppsala),59.880395,17.249028,59.878802,17.271353,851,-2,-0.03389830508474576
9022003780028/9022003780474,9022003780028,9022003780474,Järlåsa brandstation (Uppsala),Järlåsa station (Uppsala),59.886831,17.193968,59.885932,17.199146,851,-25,-0.3939393939393939
9022003780485/9022003780486,9022003780485,9022003780486,Knutbo (Järlåsa) (Uppsala),Peterslund (Järlåsa) (Uppsala),59.891149,17.164581,59.892912,17.153809,848,1,0.041666666666666664
9022003780486/9022003780487,9022003780486,9022003780487,Peterslund (Järlåsa) (Uppsala),Stjärnhult (Järlåsa) (Uppsala),59.892912,17.153809,59.893913,17.14279,848,9,0.34615384615384615
9022003780532/9022003780540,9022003780532,9022003780540,Åkerby kyrka (Uppsala),Söderby (Bälinge) (Uppsala),59.923245,17.499533,59.930072,17.490078,848,15,0.35714285714285715
9022003780545/9022003780548,9022003780545,9022003780548,Enebacken (Uppsala),Kroksta (Uppsala),59.932669,17.482125,59.934312,17.470758,848,0,0
9022003780540/9022003780545,9022003780540,9022003780545,Söderby (Bälinge) (Uppsala),Enebacken (Uppsala),59.930072,17.490078,59.932669,17.482125,848,-2,-0.09090909090909091
9022003700289/9022003700553,9022003700289,9022003700553,Sunnerstabacken (Uppsala),Nåntuna vägskäl (Uppsala),59.790371,17.658291,59.786413,17.665125,846,0,0
9022003780416/9022003780592,9022003780416,9022003780592,Rasbo kyrka (Uppsala),Skeke (Uppsala),59.951405,17.8767,59.952779,17.861767,846,23,0.39344262295081966
9022003780592/9022003780136,9022003780592,9022003780136,Skeke (Uppsala),Storsten (Gåvsta) (Uppsala),59.952779,17.861767,59.953937,17.85022,846,4,0.12121212121212122
9022003780488/9022003780470,9022003780488,9022003780470,Glugga (Uppsala),Sågen (Almunge) (Uppsala),59.879931,18.172298,59.86905,18.149059,845,-1,-0.010309278350515464
9022003780470/9022003780467,9022003780470,9022003780467,Sågen (Almunge) (Uppsala),Blomsteräng (Uppsala),59.86905,18.149059,59.86649,18.139004,845,0,0
9022003780525/9022003780200,9022003780525,9022003780200,Vårdcentralen (Knutby) (Uppsala),Knutbygården (Knutby) (Uppsala),59.907086,18.261121,59.902792,18.254941,845,-2,-0.046511627906976744
9022003780467/9022003780461,9022003780467,9022003780461,Blomsteräng (Uppsala),Gränby skola (Almunge) (Uppsala),59.86649,18.139004,59.864187,18.122987,845,7,0.16279069767441862
9022003780012/9022003780128,9022003780012,9022003780128,Almungeberg (Uppsala),Almunge skola (Uppsala),59.861745,18.080201,59.867099,18.071192,845,-74,-0.4111111111111111
9022003780461/9022003780458,9022003780461,9022003780458,Gränby skola (Almunge) (Uppsala),Lilla Söderby (Uppsala),59.864187,18.122987,59.860604,18.10967,845,9,0.21951219512195122
9022003780200/9022003780511,9022003780200,9022003780511,Knutbygården (Knutby) (Uppsala),Bergsgården (Uppsala),59.902792,18.254941,59.897658,18.244142,845,-2,-0.034482758620689655
9022003780458/9022003780453,9022003780458,9022003780453,Lilla Söderby (Uppsala),Rånäs vägskäl (Almunge) (Uppsala),59.860604,18.10967,59.857008,18.102209,845,4,0.14814814814814814
9022003780453/9022003780012,9022003780453,9022003780012,Rånäs vägskäl (Almunge) (Uppsala),Almungeberg (Uppsala),59.857008,18.102209,59.861745,18.080201,845,7,0.11666666666666667
9022003780497/9022003780488,9022003780497,9022003780488,Sigelstorp (Uppsala),Glugga (Uppsala),59.888339,18.199002,59.879931,18.172298,845,-16,-0.1568627450980392
9022003780033/9022003780372,9022003780033,9022003780372,Moratuna (Knivsta),Lundby (Lagga) (Knivsta),59.7878,17.787232,59.7923,17.785932,842,13,0.41935483870967744
9022003780347/9022003780368,9022003780347,9022003780368,Moralund (Morby) (Knivsta),Skogshagen (Knivsta),59.776793,17.778799,59.782866,17.78637,839,-2,-0.041666666666666664
